|                                                                fullyQualifiedName                                                                |      pattern       |
| org.apache.hadoop.hdfs.client.impl.LeaseRenewer.clientsString                                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.client.impl.SnapshotDiffReportGenerator.generateReport                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.client.impl.SnapshotDiffReportGenerator.generateReportList                                                                | unbound-collection |
| org.apache.hadoop.hdfs.client.impl.TestBlockReaderLocalLegacy.testBlockReaderLocalLegacyWithAppend                                               | unbound-collection |
| org.apache.hadoop.hdfs.client.impl.metrics.BlockReaderLocalMetrics.addShortCircuitReadLatency                                                    | unbound-collection |
| org.apache.hadoop.hdfs.federation.protocol.proto.HdfsServerFederationProtos$GetDestinationResponseProto$Builder.addDestinations                  | unbound-collection |
| org.apache.hadoop.hdfs.federation.protocol.proto.HdfsServerFederationProtos$GetDestinationResponseProto$Builder.addDestinationsBytes             | unbound-collection |
| org.apache.hadoop.hdfs.federation.protocol.proto.HdfsServerFederationProtos$GetDisabledNameservicesResponseProto$Builder.addNameServiceIds       | unbound-collection |
| org.apache.hadoop.hdfs.federation.protocol.proto.HdfsServerFederationProtos$GetDisabledNameservicesResponseProto$Builder.addNameServiceIdsBytes  | unbound-collection |
| org.apache.hadoop.hdfs.federation.protocol.proto.HdfsServerFederationProtos$GetMountTableEntriesResponseProto$Builder.addEntries                 | unbound-collection |
| org.apache.hadoop.hdfs.federation.protocol.proto.HdfsServerFederationProtos$GetNamenodeRegistrationsResponseProto$Builder.addNamenodeMemberships | unbound-collection |
| org.apache.hadoop.hdfs.federation.protocol.proto.HdfsServerFederationProtos$GetNamespaceInfoResponseProto$Builder.addNamespaceInfos              | unbound-collection |
| org.apache.hadoop.hdfs.federation.protocol.proto.HdfsServerFederationProtos$GetRouterRegistrationsResponseProto$Builder.addRouters               | unbound-collection |
| org.apache.hadoop.hdfs.federation.protocol.proto.HdfsServerFederationProtos$MountTableRecordProto$Builder.addDestinations                        | unbound-collection |
| org.apache.hadoop.hdfs.inotify.Event$CreateEvent.toString                                                                                        | unbound-collection |
| org.apache.hadoop.hdfs.inotify.Event$MetadataUpdateEvent.toString                                                                                | unbound-collection |
| org.apache.hadoop.hdfs.net.DFSNetworkTopology.chooseRandomWithStorageTypeAndExcludeRoot                                                          | unbound-collection |
| org.apache.hadoop.hdfs.net.DFSNetworkTopology.getEligibleChildren                                                                                | unbound-collection |
| org.apache.hadoop.hdfs.net.DFSTopologyNodeImpl.add                                                                                               | unbound-collection |
| org.apache.hadoop.hdfs.net.DFSTopologyNodeImpl.remove                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopology.setupDatanodes                                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopology.testAddAndRemoveTopology                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopology.testChooseRandomWithStorageTypeNoAvlblNode                                                     | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopology.testChooseRandomWithStorageTypeScopeEqualsExcludedNodes                                        | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopology.testChooseRandomWithStorageTypeTwoTrial                                                        | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopology.testChooseRandomWithStorageTypeWithExcluded                                                    | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopology.testChooseRandomWithStorageTypeWithExcludedforNullCheck                                        | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopology.testChooseRandomWithStorageTypeWrapper                                                         | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopology.testGetSubtreeStorageCount                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopologyPerformance.addNodeByTypes                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopologyPerformance.printMemUsage                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopologyPerformance.testPercentageStorageType                                                           | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopologyPerformance.testPercentageStorageTypeWithMixedTopology                                          | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopologyPerformance.testSameStorageType                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopologyPerformance.testUnbalancedStorageType                                                           | unbound-collection |
| org.apache.hadoop.hdfs.net.TestDFSNetworkTopologyPerformance.testUniformStorageType                                                              | unbound-collection |
| org.apache.hadoop.hdfs.nfs.mount.RpcProgramMountd.handleInternal                                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.nfs.mount.RpcProgramMountd.mnt                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.DFSClientCache.closeAll                                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addAccess                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addCommit                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addCreate                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addFsinfo                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addFsstat                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addGetattr                                                                                           | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addLink                                                                                              | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addLookup                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addMkdir                                                                                             | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addMknod                                                                                             | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addPathconf                                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addRead                                                                                              | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addReaddir                                                                                           | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addReaddirplus                                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addReadlink                                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addRemove                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addRename                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addRmdir                                                                                             | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addSetattr                                                                                           | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addSymlink                                                                                           | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.Nfs3Metrics.addWrite                                                                                             | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.OpenFileCtxCache.cleanAll                                                                                        | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.OpenFileCtxCache.scan                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.RpcProgramNfs3.create                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.RpcProgramNfs3.mkdir                                                                                             | unbound-collection |
| org.apache.hadoop.hdfs.nfs.nfs3.WriteManager.handleWrite                                                                                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.AddErasureCodingPolicyResponse.equals                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.AddErasureCodingPolicyResponse.hashCode                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.BatchedDirectoryListing.toString                                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.Block.appendStringTo                                                                                             | unbound-collection |
| org.apache.hadoop.hdfs.protocol.Block.toString                                                                                                   | unbound-collection |
| org.apache.hadoop.hdfs.protocol.BlockListAsLongs$LongsDecoder.getBlocksBuffer                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.BlockListAsLongs.encode                                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.BlockListAsLongs.getBlocksBuffers                                                                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.BlockStoragePolicy.chooseStorageTypes                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.BlockStoragePolicy.diff                                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.CacheDirective.toString                                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.CacheDirectiveInfo.equals                                                                                        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.CacheDirectiveInfo.hashCode                                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.protocol.CacheDirectiveInfo.toString                                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.protocol.CachePoolInfo.equals                                                                                             | unbound-collection |
| org.apache.hadoop.hdfs.protocol.CachePoolInfo.hashCode                                                                                           | unbound-collection |
| org.apache.hadoop.hdfs.protocol.DatanodeInfo.addDependentHostName                                                                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.DatanodeInfo.dumpDatanode                                                                                        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.DatanodeInfo.getDatanodeReport                                                                                   | unbound-collection |
| org.apache.hadoop.hdfs.protocol.DatanodeVolumeInfo.getDatanodeVolumeReport                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.ECBlockGroupStats.equals                                                                                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.ECBlockGroupStats.hashCode                                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.ECBlockGroupStats.toString                                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.EncryptionZone.equals                                                                                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.EncryptionZone.hashCode                                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.equals                                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicy.hashCode                                                                                     | unbound-collection |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicyInfo.equals                                                                                   | unbound-collection |
| org.apache.hadoop.hdfs.protocol.ErasureCodingPolicyInfo.hashCode                                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.ExtendedBlock.hashCode                                                                                           | unbound-collection |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus.convert                                                                                           | unbound-collection |
| org.apache.hadoop.hdfs.protocol.HdfsFileStatus.getFullName                                                                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.HdfsPartialListing.toString                                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.protocol.HdfsPathHandle.toString                                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.LayoutVersion.getString                                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.LayoutVersion.updateMap                                                                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.LocatedBlock.addCachedLoc                                                                                        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.ReencryptionStatus.toString                                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.protocol.ReplicatedBlockStats.toString                                                                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.SnapshotDiffReport.toString                                                                                      | unbound-collection |
| org.apache.hadoop.hdfs.protocol.SnapshotStatus.getSnapshotPath                                                                                   | unbound-collection |
| org.apache.hadoop.hdfs.protocol.TestBlockListAsLongs.checkReport                                                                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.TestBlockListAsLongs.getBlockList                                                                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.TestHdfsFileStatusMethods$MethodSignature.toString                                                               | unbound-collection |
| org.apache.hadoop.hdfs.protocol.datatransfer.sasl.DataTransferSaslUtil.readSaslMessageAndNegotiationCipherOptions                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.datatransfer.sasl.SaslDataTransferClient.doSaslHandshake                                                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.AclProtos$AclStatusProto$Builder.addEntries                                                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.AclProtos$ModifyAclEntriesRequestProto$Builder.addAclSpec                                                  | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.AclProtos$RemoveAclEntriesRequestProto$Builder.addAclSpec                                                  | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.AclProtos$SetAclRequestProto$Builder.addAclSpec                                                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.AliasMapProtocolProtos$ListResponseProto$Builder.addFileRegions                                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientDatanodeProtocolProtos$GetVolumeReportResponseProto$Builder.addVolumeInfo                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$AddBlockRequestProto$Builder.addAllFlags                                      | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$AddBlockRequestProto$Builder.addExcludeNodes                                  | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$AddBlockRequestProto$Builder.addFavoredNodes                                  | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$AddBlockRequestProto$Builder.addFavoredNodesBytes                             | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$AddBlockRequestProto$Builder.addFlags                                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ClientNamenodeProtocol.callMethod                                             | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ConcatRequestProto$Builder.addSrcs                                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ConcatRequestProto$Builder.addSrcsBytes                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$CreateRequestProto$Builder.addAllCryptoProtocolVersion                        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$CreateRequestProto$Builder.addCryptoProtocolVersion                           | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$DatanodeStorageReportProto$Builder.addStorageReports                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetAdditionalDatanodeRequestProto$Builder.addExcludes                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetAdditionalDatanodeRequestProto$Builder.addExistingStorageUuids             | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetAdditionalDatanodeRequestProto$Builder.addExistingStorageUuidsBytes        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetAdditionalDatanodeRequestProto$Builder.addExistings                        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetBatchedListingRequestProto$Builder.addPaths                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetBatchedListingRequestProto$Builder.addPathsBytes                           | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetBatchedListingResponseProto$Builder.addListings                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetDatanodeReportResponseProto$Builder.addDi                                  | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetDatanodeStorageReportResponseProto$Builder.addDatanodeStorageReports       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$GetStoragePoliciesResponseProto$Builder.addPolicies                           | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ListCacheDirectivesResponseProto$Builder.addElements                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ListCachePoolsResponseProto$Builder.addEntries                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ListOpenFilesRequestProto$Builder.addAllTypes                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ListOpenFilesRequestProto$Builder.addTypes                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ListOpenFilesResponseProto$Builder.addAllTypes                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ListOpenFilesResponseProto$Builder.addEntries                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ListOpenFilesResponseProto$Builder.addTypes                                   | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$ReportBadBlocksRequestProto$Builder.addBlocks                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$UpdatePipelineRequestProto$Builder.addNewNodes                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$UpdatePipelineRequestProto$Builder.addStorageIDs                              | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ClientNamenodeProtocolProtos$UpdatePipelineRequestProto$Builder.addStorageIDsBytes                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$DataTransferEncryptorMessageProto$Builder.addCipherOption                               | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpBlockGroupChecksumProto$Builder.addBlockTokens                                        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpTransferBlockProto$Builder.addAllTargetStorageTypes                                   | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpTransferBlockProto$Builder.addTargetStorageIds                                        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpTransferBlockProto$Builder.addTargetStorageIdsBytes                                   | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpTransferBlockProto$Builder.addTargetStorageTypes                                      | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpTransferBlockProto$Builder.addTargets                                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpWriteBlockProto$Builder.addAllTargetStorageTypes                                      | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpWriteBlockProto$Builder.addTargetStorageIds                                           | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpWriteBlockProto$Builder.addTargetStorageIdsBytes                                      | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpWriteBlockProto$Builder.addTargetStorageTypes                                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$OpWriteBlockProto$Builder.addTargets                                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$PipelineAckProto$Builder.addAllReply                                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos$PipelineAckProto$Builder.addReply                                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$BlockCommandProto$Builder.addBlocks                                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$BlockCommandProto$Builder.addTargetStorageTypes                                     | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$BlockCommandProto$Builder.addTargetStorageUuids                                     | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$BlockCommandProto$Builder.addTargets                                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$BlockECReconstructionCommandProto$Builder.addBlockECReconstructioninfo              | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$BlockReceivedAndDeletedRequestProto$Builder.addBlocks                               | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$BlockRecoveryCommandProto$Builder.addBlocks                                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$BlockReportRequestProto$Builder.addReports                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$CommitBlockSynchronizationRequestProto$Builder.addNewTaragets                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$CommitBlockSynchronizationRequestProto$Builder.addNewTargetStorages                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$CommitBlockSynchronizationRequestProto$Builder.addNewTargetStoragesBytes            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.addReports                                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.addSlowDisks                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.addSlowPeers                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatResponseProto$Builder.addCmds                                              | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$ReportBadBlocksRequestProto$Builder.addBlocks                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$StorageBlockReportProto$Builder.addBlocksBuffers                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$StorageReceivedDeletedBlocksProto$Builder.addBlocks                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.addFailedStorageLocations                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.addFailedStorageLocationsBytes                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.EditLogProtos$AclEditLogProto$Builder.addEntries                                                           | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.EditLogProtos$XAttrEditLogProto$Builder.addXAttrs                                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.EncryptionZonesProtos$ListEncryptionZonesResponseProto$Builder.addZones                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.EncryptionZonesProtos$ListReencryptionStatusResponseProto$Builder.addStatuses                              | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$AddErasureCodingPoliciesRequestProto$Builder.addEcPolicies                             | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$AddErasureCodingPoliciesResponseProto$Builder.addResponses                             | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$GetECTopologyResultForPoliciesRequestProto$Builder.addPolicies                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$GetECTopologyResultForPoliciesRequestProto$Builder.addPoliciesBytes                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$GetErasureCodingCodecsResponseProto$Builder.addCodec                                   | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$GetErasureCodingPoliciesResponseProto$Builder.addEcPolicies                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BatchedDirectoryListingProto$Builder.addPartialListing                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockTokenSecretProto$Builder.addAllModes                                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockTokenSecretProto$Builder.addAllStorageTypes                                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockTokenSecretProto$Builder.addModes                                                          | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockTokenSecretProto$Builder.addStorageIds                                                     | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockTokenSecretProto$Builder.addStorageIdsBytes                                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockTokenSecretProto$Builder.addStorageTypes                                                   | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CorruptFileBlocksProto$Builder.addFiles                                                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CorruptFileBlocksProto$Builder.addFilesBytes                                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeInfosProto$Builder.addDatanodes                                                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DirectoryListingProto$Builder.addPartialListing                                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$ECSchemaProto$Builder.addOptions                                                                | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$LocatedBlockProto$Builder.addAllStorageTypes                                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$LocatedBlockProto$Builder.addBlockTokens                                                        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$LocatedBlockProto$Builder.addLocs                                                               | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$LocatedBlockProto$Builder.addStorageIDs                                                         | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$LocatedBlockProto$Builder.addStorageIDsBytes                                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$LocatedBlockProto$Builder.addStorageTypes                                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$LocatedBlocksProto$Builder.addBlocks                                                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$SnapshotDiffReportListingProto$Builder.addCreatedEntries                                        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$SnapshotDiffReportListingProto$Builder.addDeletedEntries                                        | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$SnapshotDiffReportListingProto$Builder.addModifiedEntries                                       | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$SnapshotDiffReportProto$Builder.addDiffReportEntries                                            | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$SnapshotListingProto$Builder.addSnapshotListing                                                 | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$SnapshottableDirectoryListingProto$Builder.addSnapshottableDirListing                           | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$StorageTypeQuotaInfosProto$Builder.addTypeQuotaInfo                                             | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$StorageTypesProto$Builder.addAllStorageTypes                                                    | unbound-collection |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$StorageTypesProto$Builder.addStorageTypes                                                       | unbound-collection |
