|                                                                              dimensionalCodeFragment                                                                               |    pattern    |
| org.apache.ignite.internal.binary.BinaryMetadata.writeTo                                                                                                                           | compute-cross |
| org.apache.ignite.internal.binary.BinaryObjectBuilderAdditionalSelfTest$TestObjectExternalizable.readExternal                                                                      | compute-cross |
| org.apache.ignite.internal.binary.BinaryObjectBuilderAdditionalSelfTest$TestObjectExternalizable.writeExternal                                                                     | compute-cross |
| org.apache.ignite.internal.binary.BinaryObjectImpl.readExternal                                                                                                                    | compute-cross |
| org.apache.ignite.internal.binary.BinaryObjectImpl.writeExternal                                                                                                                   | compute-cross |
| org.apache.ignite.internal.binary.BinaryObjectToStringTest$TestExternalizable.readExternal                                                                                         | compute-cross |
| org.apache.ignite.internal.binary.BinaryObjectToStringTest$TestExternalizable.writeExternal                                                                                        | compute-cross |
| org.apache.ignite.internal.binary.BinaryObjectToStringTest.newExtInstance1                                                                                                         | compute-cross |
| org.apache.ignite.internal.binary.BinaryObjectToStringTest.newExtInstance2                                                                                                         | compute-cross |
| org.apache.ignite.internal.binary.BinaryReaderExImpl.read                                                                                                                          | compute-cross |
| org.apache.ignite.internal.binary.BinaryReaderExImpl.readFully                                                                                                                     | compute-cross |
| org.apache.ignite.internal.binary.BinaryReaderExImpl.readLine                                                                                                                      | compute-cross |
| org.apache.ignite.internal.binary.BinaryReaderExImpl.skip                                                                                                                          | compute-cross |
| org.apache.ignite.internal.binary.BinarySchema.readExternal                                                                                                                        | compute-cross |
| org.apache.ignite.internal.binary.BinarySchema.readFrom                                                                                                                            | compute-cross |
| org.apache.ignite.internal.binary.BinarySchema.writeExternal                                                                                                                       | compute-cross |
| org.apache.ignite.internal.binary.BinarySchema.writeTo                                                                                                                             | compute-cross |
| org.apache.ignite.internal.binary.BinaryUtils.readMapping                                                                                                                          | compute-cross |
| org.apache.ignite.internal.binary.BinaryWriterExImpl.writeBytes                                                                                                                    | compute-cross |
| org.apache.ignite.internal.binary.GridBinaryMarshallerCtxDisabledSelfTest$SimpleExternalizable.readExternal                                                                        | compute-cross |
| org.apache.ignite.internal.binary.GridBinaryMarshallerCtxDisabledSelfTest$SimpleExternalizable.writeExternal                                                                       | compute-cross |
| org.apache.ignite.internal.binary.mutabletest.GridBinaryTestClasses$TestObjectAllTypes.serialize                                                                                   | compute-cross |
| org.apache.ignite.internal.cache.query.index.IndexQueryResultMeta.readExternal                                                                                                     | compute-cross |
| org.apache.ignite.internal.cache.query.index.IndexQueryResultMeta.writeExternal                                                                                                    | compute-cross |
| org.apache.ignite.internal.cache.query.index.sorted.DurableBackgroundCleanupIndexTreeTaskV2.readExternalData                                                                       | compute-cross |
| org.apache.ignite.internal.cache.query.index.sorted.DurableBackgroundCleanupIndexTreeTaskV2.writeExternalData                                                                      | compute-cross |
| org.apache.ignite.internal.cache.query.index.sorted.IndexKeyDefinition.readExternal                                                                                                | compute-cross |
| org.apache.ignite.internal.cache.query.index.sorted.IndexKeyDefinition.writeExternal                                                                                               | compute-cross |
| org.apache.ignite.internal.cache.query.index.sorted.IndexKeyTypeSettings.readExternal                                                                                              | compute-cross |
| org.apache.ignite.internal.cache.query.index.sorted.IndexKeyTypeSettings.writeExternal                                                                                             | compute-cross |
| org.apache.ignite.internal.cdc.CdcConsumerState.load                                                                                                                               | compute-cross |
| org.apache.ignite.internal.cdc.CdcConsumerState.loadWalState                                                                                                                       | compute-cross |
| org.apache.ignite.internal.cdc.CdcConsumerState.save                                                                                                                               | compute-cross |
| org.apache.ignite.internal.cdc.CdcConsumerState.saveCaches                                                                                                                         | compute-cross |
| org.apache.ignite.internal.cdc.CdcConsumerState.saveCdcMode                                                                                                                        | compute-cross |
| org.apache.ignite.internal.cdc.CdcConsumerState.saveMappings                                                                                                                       | compute-cross |
| org.apache.ignite.internal.cdc.CdcConsumerState.saveTypes                                                                                                                          | compute-cross |
| org.apache.ignite.internal.cdc.CdcConsumerState.saveWal                                                                                                                            | compute-cross |
| org.apache.ignite.internal.cdc.CdcMain.consumeSegmentActively                                                                                                                      | compute-cross |
| org.apache.ignite.internal.cdc.CdcMain.consumeSegmentPassively                                                                                                                     | compute-cross |
| org.apache.ignite.internal.cdc.CdcMain.consumeWalSegmentsUntilStopped                                                                                                              | compute-cross |
| org.apache.ignite.internal.cdc.CdcMain.removeProcessedOnFailover                                                                                                                   | compute-cross |
| org.apache.ignite.internal.cdc.CdcMain.runX                                                                                                                                        | compute-cross |
| org.apache.ignite.internal.cdc.CdcMain.saveStateAndRemoveProcessed                                                                                                                 | compute-cross |
| org.apache.ignite.internal.cdc.CdcMain.updateCaches                                                                                                                                | compute-cross |
| org.apache.ignite.internal.cdc.CdcMain.updateMappings                                                                                                                              | compute-cross |
| org.apache.ignite.internal.cdc.CdcMain.updateTypes                                                                                                                                 | compute-cross |
| org.apache.ignite.internal.client.ClientDefaultCacheSelfTest.content                                                                                                               | compute-cross |
| org.apache.ignite.internal.client.ClientDefaultCacheSelfTest.testSkipString2JsonTransformation                                                                                     | compute-cross |
| org.apache.ignite.internal.client.ClientTcpSslAuthenticationSelfTest.createClient                                                                                                  | compute-cross |
| org.apache.ignite.internal.client.impl.ClientPropertiesConfigurationSelfTest.loadProperties                                                                                        | compute-cross |
| org.apache.ignite.internal.client.impl.ClientPropertiesConfigurationSelfTest.testCreation                                                                                          | compute-cross |
| org.apache.ignite.internal.client.impl.ClientPropertiesConfigurationSelfTest.uncommentProperties                                                                                   | compute-cross |
| org.apache.ignite.internal.client.impl.connection.GridClientConnectionManagerAdapter$NioListener.onMessage                                                                         | compute-cross |
| org.apache.ignite.internal.client.impl.connection.GridClientConnectionManagerAdapter.connect                                                                                       | compute-cross |
| org.apache.ignite.internal.client.impl.connection.GridClientNioTcpConnection.handleResponse                                                                                        | compute-cross |
| org.apache.ignite.internal.client.integration.ClientAbstractConnectivitySelfTest.getAllIps                                                                                         | compute-cross |
| org.apache.ignite.internal.client.marshaller.jdk.GridClientJdkMarshaller$ClientJdkInputStream.resolveClass                                                                         | compute-cross |
| org.apache.ignite.internal.client.marshaller.jdk.GridClientJdkMarshaller.marshal                                                                                                   | compute-cross |
| org.apache.ignite.internal.client.marshaller.jdk.GridClientJdkMarshaller.unmarshal                                                                                                 | compute-cross |
| org.apache.ignite.internal.client.marshaller.optimized.GridClientZipOptimizedMarshaller.marshal                                                                                    | compute-cross |
