|                                                           fullyQualifiedName                                                            |      pattern       |
| org.apache.cassandra.db.CleanupTransientTest.getMaxTimestampList                                                                        | unbound-collection |
| org.apache.cassandra.db.CleanupTransientTest.setup                                                                                      | unbound-collection |
| org.apache.cassandra.db.Clustering.toCQLString                                                                                          | unbound-collection |
| org.apache.cassandra.db.Clustering.toString                                                                                             | unbound-collection |
| org.apache.cassandra.db.ClusteringBound.create                                                                                          | unbound-collection |
| org.apache.cassandra.db.ClusteringBoundOrBoundary.toString                                                                              | unbound-collection |
| org.apache.cassandra.db.ClusteringComparator.make                                                                                       | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyMetricTest.applyMutation                                                                            | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore$Flush.flushMemtable                                                                           | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.all                                                                                           | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.createSnapshot                                                                                | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.discardSSTables                                                                               | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.finishLocalSampling                                                                           | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.getDataPaths                                                                                  | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.getOverlappingLiveSSTables                                                                    | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.getSSTablesForKey                                                                             | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.localRangeSplits                                                                              | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.onPaxosRepairComplete                                                                         | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.pauseCompactionStrategies                                                                     | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.scrubDataDirectories                                                                          | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.selectAndReference                                                                            | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.snapshotWithoutMemtable                                                                       | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.toTokenRanges                                                                                 | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStore.writeMemtableRanges                                                                           | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStoreTest.testBackupAfterFlush                                                                      | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStoreTest.testDeleteStandardRowSticksAfterFlush                                                     | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStoreTest.testGetColumnWithWrongBF                                                                  | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStoreTest.testScrubDataDirectories                                                                  | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStoreTest.testSnapshotSize                                                                          | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStoreTest.testSnapshotWithoutFlushWithSecondaryIndexes                                              | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStoreTest.testTimeSortedQuery                                                                       | unbound-collection |
| org.apache.cassandra.db.ColumnFamilyStoreTest.writeData                                                                                 | unbound-collection |
| org.apache.cassandra.db.ColumnIndex.addIndexBlock                                                                                       | unbound-collection |
| org.apache.cassandra.db.ColumnIndex.buildRowIndex                                                                                       | unbound-collection |
| org.apache.cassandra.db.Columns$Serializer.deserialize                                                                                  | unbound-collection |
| org.apache.cassandra.db.Columns$Serializer.deserializeLargeSubset                                                                       | unbound-collection |
| org.apache.cassandra.db.Columns$Serializer.deserializeSubset                                                                            | unbound-collection |
| org.apache.cassandra.db.Columns.from                                                                                                    | unbound-collection |
| org.apache.cassandra.db.Columns.toString                                                                                                | unbound-collection |
| org.apache.cassandra.db.ColumnsTest.addClustering                                                                                       | unbound-collection |
| org.apache.cassandra.db.ColumnsTest.addComplex                                                                                          | unbound-collection |
| org.apache.cassandra.db.ColumnsTest.addPartition                                                                                        | unbound-collection |
| org.apache.cassandra.db.ColumnsTest.addRegular                                                                                          | unbound-collection |
| org.apache.cassandra.db.ColumnsTest.names                                                                                               | unbound-collection |
| org.apache.cassandra.db.ColumnsTest.randomHuge                                                                                          | unbound-collection |
| org.apache.cassandra.db.ColumnsTest.randomSmall                                                                                         | unbound-collection |
| org.apache.cassandra.db.ColumnsTest.select                                                                                              | unbound-collection |
| org.apache.cassandra.db.ColumnsTest.shuffleAndGroup                                                                                     | unbound-collection |
| org.apache.cassandra.db.ColumnsTest.testContainsAllWithLargeNumberOfColumns                                                             | unbound-collection |
| org.apache.cassandra.db.CounterCacheTest.testCounterCacheInvalidate                                                                     | unbound-collection |
| org.apache.cassandra.db.CounterCacheTest.testDisabledSaveLoad                                                                           | unbound-collection |
| org.apache.cassandra.db.CounterCacheTest.testDroppedSaveLoad                                                                            | unbound-collection |
| org.apache.cassandra.db.CounterCacheTest.testReadWrite                                                                                  | unbound-collection |
| org.apache.cassandra.db.CounterCacheTest.testSaveLoad                                                                                   | unbound-collection |
| org.apache.cassandra.db.CounterMutation.applyCounterMutation                                                                            | unbound-collection |
| org.apache.cassandra.db.CounterMutation.grabCounterLocks                                                                                | unbound-collection |
| org.apache.cassandra.db.CounterMutation.updateWithCurrentValuesFromCFS                                                                  | unbound-collection |
| org.apache.cassandra.db.CounterMutationTest.addAndCheck                                                                                 | unbound-collection |
| org.apache.cassandra.db.CounterMutationTest.addTwoAndCheck                                                                              | unbound-collection |
| org.apache.cassandra.db.CounterMutationTest.testBatch                                                                                   | unbound-collection |
| org.apache.cassandra.db.CounterMutationTest.testDeletes                                                                                 | unbound-collection |
| org.apache.cassandra.db.DataRange.appendClause                                                                                          | unbound-collection |
| org.apache.cassandra.db.DataRange.appendKeyString                                                                                       | unbound-collection |
| org.apache.cassandra.db.DataRange.toCQLString                                                                                           | unbound-collection |
| org.apache.cassandra.db.DecoratedKey.toCQLString                                                                                        | unbound-collection |
| org.apache.cassandra.db.DeletePartitionTest.testDeletePartition                                                                         | unbound-collection |
| org.apache.cassandra.db.Directories$SSTableLister.listFiles                                                                             | unbound-collection |
| org.apache.cassandra.db.Directories.getCFDirectories                                                                                    | unbound-collection |
| org.apache.cassandra.db.Directories.getKSChildDirectories                                                                               | unbound-collection |
| org.apache.cassandra.db.Directories.getWriteableLocation                                                                                | unbound-collection |
| org.apache.cassandra.db.Directories.getWriteableLocations                                                                               | unbound-collection |
| org.apache.cassandra.db.Directories.listAllSnapshots                                                                                    | unbound-collection |
| org.apache.cassandra.db.Directories.listEphemeralSnapshots                                                                              | unbound-collection |
| org.apache.cassandra.db.Directories.listSnapshotDirsByTag                                                                               | unbound-collection |
| org.apache.cassandra.db.DirectoriesTest.beforeTest                                                                                      | unbound-collection |
| org.apache.cassandra.db.DirectoriesTest.createFakeSSTable                                                                               | unbound-collection |
| org.apache.cassandra.db.DirectoriesTest.getDataDirectoryForFile                                                                         | unbound-collection |
| org.apache.cassandra.db.DirectoriesTest.getWriteableDirectories                                                                         | unbound-collection |
| org.apache.cassandra.db.DirectoriesTest.testGetLocationForDisk                                                                          | unbound-collection |
| org.apache.cassandra.db.DirectoriesTest.testMaybeManifestLoading                                                                        | unbound-collection |
| org.apache.cassandra.db.DisallowedDirectories.maybeMarkUnreadable                                                                       | unbound-collection |
| org.apache.cassandra.db.DisallowedDirectories.maybeMarkUnwritable                                                                       | unbound-collection |
| org.apache.cassandra.db.DiskBoundaryManager.getDiskBoundaries                                                                           | unbound-collection |
| org.apache.cassandra.db.ImportTest.testImportInvalidateCache                                                                            | unbound-collection |
| org.apache.cassandra.db.KeyCacheTest.testKeyCacheLoadTwoTablesTime                                                                      | unbound-collection |
| org.apache.cassandra.db.Keyspace.flush                                                                                                  | unbound-collection |
| org.apache.cassandra.db.Keyspace.getIndexColumnFamilyStores                                                                             | unbound-collection |
| org.apache.cassandra.db.Keyspace.getValidColumnFamilies                                                                                 | unbound-collection |
| org.apache.cassandra.db.MultiCBuilder$MultiClusteringBuilder.addAllElementsToAll                                                        | unbound-collection |
| org.apache.cassandra.db.MultiCBuilder$MultiClusteringBuilder.addEachElementToAll                                                        | unbound-collection |
| org.apache.cassandra.db.MultiCBuilder$MultiClusteringBuilder.addElementToAll                                                            | unbound-collection |
| org.apache.cassandra.db.MultiCBuilder$MultiClusteringBuilder.build                                                                      | unbound-collection |
| org.apache.cassandra.db.MultiCBuilder$MultiClusteringBuilder.buildBound                                                                 | unbound-collection |
| org.apache.cassandra.db.MultiCBuilder$MultiClusteringBuilder.buildBoundForSlice                                                         | unbound-collection |
| org.apache.cassandra.db.MutableDeletionInfo$Builder.add                                                                                 | unbound-collection |
| org.apache.cassandra.db.MutableDeletionInfo.add                                                                                         | unbound-collection |
| org.apache.cassandra.db.MutableDeletionInfo.rangesAsString                                                                              | unbound-collection |
| org.apache.cassandra.db.Mutation.merge                                                                                                  | unbound-collection |
| org.apache.cassandra.db.Mutation.toString                                                                                               | unbound-collection |
| org.apache.cassandra.db.MutationExceededMaxSizeException.makeTopKeysString                                                              | unbound-collection |
| org.apache.cassandra.db.NameSortTest.testNameSort                                                                                       | unbound-collection |
| org.apache.cassandra.db.PartitionRangeReadCommand.appendCQLWhereClause                                                                  | unbound-collection |
| org.apache.cassandra.db.PartitionRangeReadTest.testCassandra6778                                                                        | unbound-collection |
| org.apache.cassandra.db.PartitionRangeReadTest.testInclusiveBounds                                                                      | unbound-collection |
| org.apache.cassandra.db.PartitionRangeReadTest.testLimits                                                                               | unbound-collection |
| org.apache.cassandra.db.PartitionRangeReadTest.testRangeSliceInclusionExclusion                                                         | unbound-collection |
| org.apache.cassandra.db.PartitionTest.testColumnStatsRecordsRowDeletesCorrectly                                                         | unbound-collection |
| org.apache.cassandra.db.PartitionTest.testDigest                                                                                        | unbound-collection |
| org.apache.cassandra.db.PartitionTest.testManyColumns                                                                                   | unbound-collection |
| org.apache.cassandra.db.PartitionTest.testSingleColumn                                                                                  | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneList.add                                                                                          | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneList.addAll                                                                                       | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addAllIncludedTest                                                                       | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addAllSequentialTest                                                                     | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addAllTest                                                                               | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addIncludedRangeToRangeWithEmptyEnd                                                      | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addIncludedRangeWithEmptyEndToRangeWithEmptyEnd                                          | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addOverlappingRangeToRangeWithEmptyEnd                                                   | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addRangeWithEmptyEndToRangeWithEmptyStartAndEnd                                          | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addRangeWithEmptyEndWitchIncludeExistingRange                                            | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addRangeWithEmptyEndWitchIncludeExistingRangeWithEmptyEnd                                | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addRangeWithEmptyEndWitchOverlapExistingRange                                            | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.addRangeWithEmptyStartAndEnd                                                             | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.fromString                                                                               | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.largeAdditionTest                                                                        | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.makeRandom                                                                               | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.nonSortedAdditionTest                                                                    | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.nonSortedAdditionTestWithOneRangeWithEmptyEnd                                            | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.overlappingAdditionTest                                                                  | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.overlappingPreviousEndEqualsStartTest                                                    | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.searchTest                                                                               | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.searchTestWithEmptyStart                                                                 | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.searchTestWithRangeWithEmptyEnd                                                          | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.simpleOverlapTest                                                                        | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneListTest.sortedAdditionTest                                                                       | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.overlappingRangeTest                                                                         | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.rangeTombstoneFilteringTest                                                                  | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.reverseQueryTest                                                                             | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.simpleQueryWithRangeTombstoneTest                                                            | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.test7808_1                                                                                   | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.test7808_2                                                                                   | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.test7810                                                                                     | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.testOverwritesToDeletedColumns                                                               | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.testRangeTombstoneCompaction                                                                 | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.testRowWithRangeTombstonesUpdatesSecondaryIndex                                              | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.testTrackTimesPartitionTombstoneWithData                                                     | unbound-collection |
| org.apache.cassandra.db.RangeTombstoneTest.testTrackTimesRangeTombstoneWithData                                                         | unbound-collection |
| org.apache.cassandra.db.ReadCommand$InputCollector.addMemtableIterator                                                                  | unbound-collection |
| org.apache.cassandra.db.ReadCommand$InputCollector.addSSTableIterator                                                                   | unbound-collection |
| org.apache.cassandra.db.ReadCommand$InputCollector.finalizeIterators                                                                    | unbound-collection |
| org.apache.cassandra.db.ReadCommand$MetricRecording.countTombstone                                                                      | unbound-collection |
| org.apache.cassandra.db.ReadCommand$MetricRecording.onClose                                                                             | unbound-collection |
| org.apache.cassandra.db.ReadCommand$QuerySizeTracking.addSize                                                                           | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.dontIncludeLegacyCounterContextInDigest                                                         | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.mixedPurgedAndNonPurgedPartitions                                                               | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.performReadAndVerifyRepairedInfo                                                                | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.purgeGCableTombstonesBeforeCalculatingDigest                                                    | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.purgingConsidersRepairedDataOnly                                                                | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.skipRowCacheIfTrackingRepairedData                                                              | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.testCountDeletedRows                                                                            | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.testCountWithNoDeletedRow                                                                       | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.testPartitionRangeAbort                                                                         | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.testRepairedDataTracking                                                                        | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.testSerializer                                                                                  | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.testSinglePartitionGroupMerge                                                                   | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.testSinglePartitionNamesAbort                                                                   | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.testSinglePartitionNamesSkipsOptimisationsIfTrackingRepairedData                                | unbound-collection |
| org.apache.cassandra.db.ReadCommandTest.testSinglePartitionSliceAbort                                                                   | unbound-collection |
| org.apache.cassandra.db.ReadCommandVerbHandlerTest.setup                                                                                | unbound-collection |
| org.apache.cassandra.db.ReadMessageTest.testGetColumn                                                                                   | unbound-collection |
| org.apache.cassandra.db.ReadMessageTest.testNoCommitLog                                                                                 | unbound-collection |
| org.apache.cassandra.db.ReadResponse.toDebugString                                                                                      | unbound-collection |
| org.apache.cassandra.db.RecoveryManagerFlushedTest.insertRow                                                                            | unbound-collection |
| org.apache.cassandra.db.RecoveryManagerMissingHeaderTest.testMissingHeader                                                              | unbound-collection |
| org.apache.cassandra.db.RecoveryManagerTest.testOne                                                                                     | unbound-collection |
| org.apache.cassandra.db.RecoveryManagerTest.testRecoverBlocksOnBytesOutstanding                                                         | unbound-collection |
| org.apache.cassandra.db.RecoveryManagerTest.testRecoverCounter                                                                          | unbound-collection |
| org.apache.cassandra.db.RecoveryManagerTest.testRecoverPIT                                                                              | unbound-collection |
| org.apache.cassandra.db.RecoveryManagerTest.testRecoverPITStatic                                                                        | unbound-collection |
| org.apache.cassandra.db.RecoveryManagerTest.testRecoverPITUnordered                                                                     | unbound-collection |
| org.apache.cassandra.db.RecoveryManagerTruncateTest.testTruncate                                                                        | unbound-collection |
| org.apache.cassandra.db.RegularAndStaticColumns$Builder.add                                                                             | unbound-collection |
| org.apache.cassandra.db.RegularAndStaticColumns$Builder.addAll                                                                          | unbound-collection |
| org.apache.cassandra.db.RegularAndStaticColumns.toString                                                                                | unbound-collection |
| org.apache.cassandra.db.RowCacheTest.getBounds                                                                                          | unbound-collection |
| org.apache.cassandra.db.RowCacheTest.testRoundTrip                                                                                      | unbound-collection |
| org.apache.cassandra.db.RowCacheTest.testRowCacheRange                                                                                  | unbound-collection |
| org.apache.cassandra.db.RowIndexEntry$Serializer.checkSize                                                                              | unbound-collection |
| org.apache.cassandra.db.RowIndexEntryTest$ColumnIndex$Builder.addIndexBlock                                                             | unbound-collection |
| org.apache.cassandra.db.RowIndexEntryTest$ColumnIndex$Builder.build                                                                     | unbound-collection |
| org.apache.cassandra.db.RowIndexEntryTest$DoubleSerializer.buildRow                                                                     | unbound-collection |
| org.apache.cassandra.db.RowIndexEntryTest$Pre_C_11206_RowIndexEntry$Serializer.deserialize                                              | unbound-collection |
| org.apache.cassandra.db.RowIndexEntryTest.testIndexFor                                                                                  | unbound-collection |
| org.apache.cassandra.db.RowTest.writeRangeTombstone                                                                                     | unbound-collection |
| org.apache.cassandra.db.RowUpdateBuilder.add                                                                                            | unbound-collection |
| org.apache.cassandra.db.RowUpdateBuilder.addLegacyCounterCell                                                                           | unbound-collection |
| org.apache.cassandra.db.RowUpdateBuilder.addRangeTombstone                                                                              | unbound-collection |
| org.apache.cassandra.db.RowUpdateBuilder.deleteRow                                                                                      | unbound-collection |
| org.apache.cassandra.db.RowUpdateBuilder.deleteRowAt                                                                                    | unbound-collection |
| org.apache.cassandra.db.SSTableAndMemTableDigestMatchTest.getDigest                                                                     | unbound-collection |
| org.apache.cassandra.db.SSTableImporter.getSSTableListers                                                                               | unbound-collection |
| org.apache.cassandra.db.SSTableImporter.importNewSSTables                                                                               | unbound-collection |
| org.apache.cassandra.db.ScrubTest.fillCF                                                                                                | unbound-collection |
| org.apache.cassandra.db.ScrubTest.fillCounterCF                                                                                         | unbound-collection |
| org.apache.cassandra.db.ScrubTest.fillIndexCF                                                                                           | unbound-collection |
| org.apache.cassandra.db.ScrubTest.testScrubColumnValidation                                                                             | unbound-collection |
| org.apache.cassandra.db.ScrubTest.testScrubOutOfOrder                                                                                   | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.runDeleteOfInconsistentValuesFromCompositeIndexTest                                          | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testCompositeIndexDeletions                                                                  | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testCompositeIndexUpdate                                                                     | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testDeleteCompositeIndex                                                                     | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testDeleteKeysIndex                                                                          | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testDeleteOfInconsistentValuesInKeysIndex                                                    | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testIndexCreate                                                                              | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testIndexScan                                                                                | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testIndexScanWithLimitOne                                                                    | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testIndexUpdateOverwritingExpiringColumns                                                    | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testKeysSearcherSimple                                                                       | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testLargeScan                                                                                | unbound-collection |
| org.apache.cassandra.db.SecondaryIndexTest.testSelectivityWithMultipleIndexes                                                           | unbound-collection |
| org.apache.cassandra.db.SerializationHeader$Component.toHeader                                                                          | unbound-collection |
| org.apache.cassandra.db.SerializationHeader$Serializer.deserialize                                                                      | unbound-collection |
| org.apache.cassandra.db.SimpleBuilders$MutationBuilder.build                                                                            | unbound-collection |
| org.apache.cassandra.db.SimpleBuilders$PartitionUpdateBuilder.addRangeTombstone                                                         | unbound-collection |
| org.apache.cassandra.db.SimpleBuilders$PartitionUpdateBuilder.build                                                                     | unbound-collection |
| org.apache.cassandra.db.SimpleBuilders$RowBuilder.add                                                                                   | unbound-collection |
| org.apache.cassandra.db.SimpleBuilders$RowBuilder.appendAll                                                                             | unbound-collection |
| org.apache.cassandra.db.SimpleBuilders$RowBuilder.delete                                                                                | unbound-collection |
| org.apache.cassandra.db.SinglePartitionReadCommand$Group.create                                                                         | unbound-collection |
| org.apache.cassandra.db.SinglePartitionReadCommand.appendCQLWhereClause                                                                 | unbound-collection |
| org.apache.cassandra.db.SinglePartitionReadCommand.queryMemtableAndSSTablesInTimestampOrder                                             | unbound-collection |
| org.apache.cassandra.db.SinglePartitionReadCommand.reduceFilter                                                                         | unbound-collection |
| org.apache.cassandra.db.SinglePartitionReadQuery$Group.executeLocally                                                                   | unbound-collection |
| org.apache.cassandra.db.SinglePartitionSliceCommandTest.createClusteringFilter                                                          | unbound-collection |
| org.apache.cassandra.db.SinglePartitionSliceCommandTest.sstableFiltering                                                                | unbound-collection |
| org.apache.cassandra.db.Slice.make                                                                                                      | unbound-collection |
| org.apache.cassandra.db.Slice.toString                                                                                                  | unbound-collection |
| org.apache.cassandra.db.Slices$ArrayBackedSlices.toCQLString                                                                            | unbound-collection |
| org.apache.cassandra.db.Slices$ArrayBackedSlices.toString                                                                               | unbound-collection |
| org.apache.cassandra.db.Slices$Builder.add                                                                                              | unbound-collection |
| org.apache.cassandra.db.Slices$Builder.addAll                                                                                           | unbound-collection |
| org.apache.cassandra.db.Slices$Builder.normalize                                                                                        | unbound-collection |
| org.apache.cassandra.db.SystemKeyspace.deserializeTokens                                                                                | unbound-collection |
| org.apache.cassandra.db.SystemKeyspace.forceBlockingFlush                                                                               | unbound-collection |
| org.apache.cassandra.db.SystemKeyspace.functions                                                                                        | unbound-collection |
| org.apache.cassandra.db.SystemKeyspace.getTopPartitions                                                                                 | unbound-collection |
| org.apache.cassandra.db.SystemKeyspace.getTransferredRanges                                                                             | unbound-collection |
| org.apache.cassandra.db.SystemKeyspace.tokensAsSet                                                                                      | unbound-collection |
| org.apache.cassandra.db.SystemKeyspace.updateSizeEstimates                                                                              | unbound-collection |
| org.apache.cassandra.db.SystemKeyspace.updateTableEstimates                                                                             | unbound-collection |
| org.apache.cassandra.db.SystemKeyspace.updateTransferredRanges                                                                          | unbound-collection |
| org.apache.cassandra.db.SystemKeyspaceTest.getSystemSnapshotFiles                                                                       | unbound-collection |
| org.apache.cassandra.db.TopPartitionTrackerTest.randomTest                                                                              | unbound-collection |
| org.apache.cassandra.db.TopPartitionTrackerTest.rangesFor                                                                               | unbound-collection |
| org.apache.cassandra.db.TopPartitionTrackerTest.testRanges                                                                              | unbound-collection |
| org.apache.cassandra.db.TransformerTest$RefillNested.moreContents                                                                       | unbound-collection |
| org.apache.cassandra.db.TransformerTest.expect                                                                                          | unbound-collection |
| org.apache.cassandra.db.TransformerTest.extendingIterator                                                                               | unbound-collection |
| org.apache.cassandra.db.VerifyTest.fillCF                                                                                               | unbound-collection |
| org.apache.cassandra.db.VerifyTest.fillCounterCF                                                                                        | unbound-collection |
| org.apache.cassandra.db.VerifyTest.testRangeOwnHelper                                                                                   | unbound-collection |
| org.apache.cassandra.db.VerifyTest.testRangeOwnHelperBadToken                                                                           | unbound-collection |
| org.apache.cassandra.db.aggregation.GroupMaker$SelectorGroupMaker.executeSelector                                                       | unbound-collection |
| org.apache.cassandra.db.columniterator.SSTableReversedIterator$ReusablePartitionData.add                                                | unbound-collection |
| org.apache.cassandra.db.columniterator.SSTableReversedIterator$ReverseReader.loadFromDisk                                               | unbound-collection |
| org.apache.cassandra.db.commitlog.AbstractCommitLogSegmentManager.advanceAllocatingFrom                                                 | unbound-collection |
| org.apache.cassandra.db.commitlog.AbstractCommitLogSegmentManager.maybeFlushToReclaim                                                   | unbound-collection |
| org.apache.cassandra.db.commitlog.BatchCommitLogTest.testBatchCLSyncImmediately                                                         | unbound-collection |
| org.apache.cassandra.db.commitlog.BatchCommitLogTest.testFlushAndWaitingMetrics                                                         | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLog.getActiveSegmentNames                                                                       | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLogCQLTest.testSwitchMemtable                                                                   | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLogChainedMarkersTest.replayCommitLogWithoutFlushing                                            | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLogReader.filterCommitLogFiles                                                                  | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLogReaderTest$TestCLRHandler.handleMutation                                                     | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLogReaderTest.getCommitLogs                                                                     | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLogReplayer.blockForWrites                                                                      | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLogReplayer.persistedIntervals                                                                  | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLogSegment.dirtyString                                                                          | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLogSegment.getDirtyTableIds                                                                     | unbound-collection |
| org.apache.cassandra.db.commitlog.CommitLogSegment.markClean                                                                            | unbound-collection |
