|                                                                  dimensionalCodeFragment                                                                   |   pattern    |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeProtocolService$BlockingInterface.sendHeartbeat                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeProtocolService.newReflectiveBlockingService                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.<obinit>                                                    | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.build                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.buildPartial                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.getDatanodeID                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.getDatanodeIDFieldBuilder                                   | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.getKeys                                                     | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.getKeysFieldBuilder                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.getStorageInfo                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.getStorageInfoFieldBuilder                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.maybeForceBuilderInitialization                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.mergeDatanodeID                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.mergeFrom                                                   | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.mergeKeys                                                   | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.mergeStorageInfo                                            | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.mergeUnknownFields                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.setDatanodeID                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.setKeys                                                     | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.setSoftwareVersion                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto$Builder.setStorageInfo                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.<obinit>                                                            | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.getDatanodeID                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.getDefaultInstance                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.getKeys                                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.getStorageInfo                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.hasDatanodeID                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.hasKeys                                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.hasSoftwareVersion                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.hasStorageInfo                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.isInitialized                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.newBuilder                                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$DatanodeRegistrationProto.toBuilder                                                           | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$FinalizeCommandProto.getBlockPoolId                                                           | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$FinalizeCommandProto.getDefaultInstance                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.<obinit>                                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.addAllReports                                                   | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.addAllSlowDisks                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.addAllSlowPeers                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.build                                                           | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.buildPartial                                                    | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.ensureReportsIsMutable                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.ensureSlowDisksIsMutable                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.ensureSlowPeersIsMutable                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.getRegistration                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.getRegistrationFieldBuilder                                     | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.getReportsFieldBuilder                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.getSlowDisksFieldBuilder                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.getSlowPeersFieldBuilder                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.getVolumeFailureSummary                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.getVolumeFailureSummaryFieldBuilder                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.maybeForceBuilderInitialization                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.mergeFrom                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.mergeRegistration                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.mergeUnknownFields                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.mergeVolumeFailureSummary                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.setCacheCapacity                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.setCacheUsed                                                    | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.setFailedVolumes                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.setRegistration                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.setRequestFullBlockReportLease                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.setVolumeFailureSummary                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.setXceiverCount                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto$Builder.setXmitsInProgress                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.<obinit>                                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getCacheCapacity                                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getCacheUsed                                                            | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getDefaultInstance                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getFailedVolumes                                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getRegistration                                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getReports                                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getReportsCount                                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getRequestFullBlockReportLease                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getVolumeFailureSummary                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getXceiverCount                                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.getXmitsInProgress                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.hasCacheCapacity                                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.hasCacheUsed                                                            | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.hasFailedVolumes                                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.hasRegistration                                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.hasRequestFullBlockReportLease                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.hasVolumeFailureSummary                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.hasXceiverCount                                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.hasXmitsInProgress                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.isInitialized                                                           | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.newBuilder                                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatRequestProto.toBuilder                                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatResponseProto.getCmdsList                                                            | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatResponseProto.getFullBlockReportLeaseId                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatResponseProto.getHaStatus                                                            | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatResponseProto.getRollingUpgradeStatus                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatResponseProto.getRollingUpgradeStatusV2                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatResponseProto.hasRollingUpgradeStatus                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$HeartbeatResponseProto.hasRollingUpgradeStatusV2                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$KeyUpdateCommandProto.getDefaultInstance                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$KeyUpdateCommandProto.getKeys                                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto$Builder.<obinit>                                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto$Builder.build                                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto$Builder.buildPartial                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto$Builder.maybeForceBuilderInitialization                                   | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto$Builder.mergeFrom                                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto$Builder.mergeUnknownFields                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto$Builder.setBasePath                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto$Builder.setMeanMetadataOpLatency                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto$Builder.setMeanReadIoLatency                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto$Builder.setMeanWriteIoLatency                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.<obinit>                                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.getDefaultInstance                                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.getMeanMetadataOpLatency                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.getMeanReadIoLatency                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.getMeanWriteIoLatency                                                     | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.hasBasePath                                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.hasMeanMetadataOpLatency                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.hasMeanReadIoLatency                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.hasMeanWriteIoLatency                                                     | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.isInitialized                                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.newBuilder                                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowDiskReportProto.toBuilder                                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto$Builder.<obinit>                                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto$Builder.build                                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto$Builder.buildPartial                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto$Builder.maybeForceBuilderInitialization                                   | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto$Builder.mergeFrom                                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto$Builder.mergeUnknownFields                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto$Builder.setAggregateLatency                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto$Builder.setDataNodeId                                                     | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto.<obinit>                                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto.getAggregateLatency                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto.getDefaultInstance                                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto.hasAggregateLatency                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto.hasDataNodeId                                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto.isInitialized                                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto.newBuilder                                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$SlowPeerReportProto.toBuilder                                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.<obinit>                                                    | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.addFailedStorageLocations                                   | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.build                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.buildPartial                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.ensureFailedStorageLocationsIsMutable                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.maybeForceBuilderInitialization                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.mergeFrom                                                   | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.mergeUnknownFields                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.setEstimatedCapacityLostTotal                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto$Builder.setLastVolumeFailureDate                                    | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto.<obinit>                                                            | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto.getDefaultInstance                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto.getEstimatedCapacityLostTotal                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto.getLastVolumeFailureDate                                            | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto.hasEstimatedCapacityLostTotal                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto.hasLastVolumeFailureDate                                            | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto.isInitialized                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto.newBuilder                                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.DatanodeProtocolProtos$VolumeFailureSummaryProto.toBuilder                                                           | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$BlockECReconstructionInfoProto.getBlock                                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$BlockECReconstructionInfoProto.getEcPolicy                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$BlockECReconstructionInfoProto.getLiveBlockIndices                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$BlockECReconstructionInfoProto.getSourceDnInfos                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$BlockECReconstructionInfoProto.getTargetDnInfos                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$BlockECReconstructionInfoProto.getTargetStorageTypes                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.ErasureCodingProtos$BlockECReconstructionInfoProto.getTargetStorageUuids                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockProto.getBlockId                                                                                     | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockProto.getDefaultInstance                                                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockProto.getGenStamp                                                                                    | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockProto.getNumBytes                                                                                    | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockTypeProto.forNumber                                                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockTypeProto.getNumber                                                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$BlockTypeProto.valueOf                                                                                    | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CipherSuiteProto.forNumber                                                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CipherSuiteProto.getNumber                                                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CipherSuiteProto.valueOf                                                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CryptoProtocolVersionProto.forNumber                                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CryptoProtocolVersionProto.getNumber                                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$CryptoProtocolVersionProto.valueOf                                                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.<obinit>                                                                          | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.build                                                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.buildPartial                                                                      | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.maybeForceBuilderInitialization                                                   | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.mergeFrom                                                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.mergeUnknownFields                                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.setDatanodeUuidBytes                                                              | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.setHostNameBytes                                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.setInfoPort                                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.setInfoSecurePort                                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.setIpAddrBytes                                                                    | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.setIpcPort                                                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto$Builder.setXferPort                                                                       | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.<obinit>                                                                                  | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.getDatanodeUuid                                                                           | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.getDefaultInstance                                                                        | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.getHostName                                                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.getInfoPort                                                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.getInfoSecurePort                                                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.getIpAddr                                                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.getIpcPort                                                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.getXferPort                                                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.hasDatanodeUuid                                                                           | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.hasHostName                                                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.hasInfoPort                                                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.hasInfoSecurePort                                                                         | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.hasIpAddr                                                                                 | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.hasIpcPort                                                                                | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.hasXferPort                                                                               | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.isInitialized                                                                             | compute-sync |
| org.apache.hadoop.hdfs.protocol.proto.HdfsProtos$DatanodeIDProto.newBuilder                                                                                | compute-sync |
