|                                                                                  fullyQualifiedName                                                                                   |      pattern       |
| org.apache.ignite.internal.managers.encryption.CacheGroupEncryptionKeys.setGroupKeys                                                                                                  | unbound-collection |
| org.apache.ignite.internal.managers.encryption.CacheGroupPageScanner$GroupScanTask.addPartition                                                                                       | unbound-collection |
| org.apache.ignite.internal.managers.encryption.CacheGroupPageScanner$GroupScanTask.checkComplete                                                                                      | unbound-collection |
| org.apache.ignite.internal.managers.encryption.GridEncryptionManager.applyKeys                                                                                                        | unbound-collection |
| org.apache.ignite.internal.managers.encryption.GridEncryptionManager.writeKeysToWal                                                                                                   | unbound-collection |
| org.apache.ignite.internal.managers.eventstorage.GridEventStorageManager$Listeners.addListener                                                                                        | unbound-collection |
| org.apache.ignite.internal.managers.eventstorage.GridEventStorageManager.query                                                                                                        | unbound-collection |
| org.apache.ignite.internal.managers.systemview.GridSystemViewManager.addSystemViewCreationListener                                                                                    | unbound-collection |
| org.apache.ignite.internal.managers.systemview.IgniteConfigurationIterable.addToQueue                                                                                                 | unbound-collection |
| org.apache.ignite.internal.managers.systemview.JmxSystemViewExporterSpi.register                                                                                                      | unbound-collection |
| org.apache.ignite.internal.managers.tracing.GridTracingManager.create                                                                                                                 | unbound-collection |
| org.apache.ignite.internal.managers.tracing.GridTracingManager.generateSpan                                                                                                           | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedClassDescriptor.fields                                                                                                       | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectInputStream.readArrayList                                                                                              | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectInputStream.readLinkedList                                                                                             | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectStreamSelfTest.testArrayDeque                                                                                          | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectStreamSelfTest.testArrayList                                                                                           | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectStreamSelfTest.testHandleTableGrow                                                                                     | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectStreamSelfTest.testHashSet                                                                                             | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectStreamSelfTest.testLinkedHashSet                                                                                       | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectStreamSelfTest.testLinkedList                                                                                          | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectStreamSelfTest.testPriorityQueue                                                                                       | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectStreamSelfTest.testTreeSet                                                                                             | unbound-collection |
| org.apache.ignite.internal.marshaller.optimized.OptimizedObjectStreamSelfTest.testVector                                                                                              | unbound-collection |
| org.apache.ignite.internal.mem.file.MappedFileMemoryProvider.alignInt                                                                                                                 | unbound-collection |
| org.apache.ignite.internal.mem.file.MappedFileMemoryProvider.nextRegion                                                                                                               | unbound-collection |
| org.apache.ignite.internal.mem.unsafe.UnsafeMemoryProvider.nextRegion                                                                                                                 | unbound-collection |
| org.apache.ignite.internal.metric.AbstractExporterSpiTest.createAdditionalMetrics                                                                                                     | unbound-collection |
| org.apache.ignite.internal.metric.IndexPagesMetricsPageDisplacementTest.getIdxPagesOnDisk                                                                                             | unbound-collection |
| org.apache.ignite.internal.metric.IoStatisticsHolderQuery.merge                                                                                                                       | unbound-collection |
| org.apache.ignite.internal.metric.MetricsSelfTest.run                                                                                                                                 | unbound-collection |
| org.apache.ignite.internal.metric.MetricsSelfTest.testHistogram                                                                                                                       | unbound-collection |
| org.apache.ignite.internal.metric.SystemViewSelfTest.testQueue                                                                                                                        | unbound-collection |
| org.apache.ignite.internal.metric.SystemViewSelfTest.testSet                                                                                                                          | unbound-collection |
| org.apache.ignite.internal.pagemem.impl.PageMemoryNoLoadSelfTest.testPageHandleDeallocation                                                                                           | unbound-collection |
| org.apache.ignite.internal.pagemem.impl.PageMemoryNoLoadSelfTest.testPageIdRotation                                                                                                   | unbound-collection |
| org.apache.ignite.internal.pagemem.impl.PageMemoryNoLoadSelfTest.testPageTearingSequential                                                                                            | unbound-collection |
| org.apache.ignite.internal.pagemem.wal.record.WALRecordSerializationTest.testAllWalRecordsSerializedAndDeserializedSuccessfully                                                       | unbound-collection |
| org.apache.ignite.internal.pagemem.wal.record.WALRecordSerializationTest.testAllWalRecordsSerializedCompressedAndThenDeserializedSuccessfully                                         | unbound-collection |
| org.apache.ignite.internal.plugin.IgniteLogInfoProviderImpl.ackCacheConfiguration                                                                                                     | unbound-collection |
| org.apache.ignite.internal.plugin.IgniteLogInfoProviderImpl.ackPerformanceSuggestions                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.affinity.AffinityAssignment.assignments2ids                                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityAssignment.getIds                                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityAssignment.initPrimaryBackupMaps                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityAssignment.primaryPartitionNodes                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityAssignmentCache.baselineAssignmentWithoutOfflineNodes                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityAssignmentV2.getOrCreateAssignmentsIds                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityAssignmentV2.primaryPartitionNodes                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityAssignmentV2Test.<obinit>                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityAssignmentV2Test.testBackupsMoreThanThreshold                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityAssignmentV2Test.testPrimaryBackupPartitions                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityAssignmentV2Test.testSerialization                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityProcessor.affinityMap                                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityProcessorAbstractSelfTest.testAffinityProcessor                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridAffinityProcessorAbstractSelfTest.testPerformance                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.affinity.GridHistoryAffinityAssignmentTest.testSimple                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.affinity.HistoryAffinityAssignmentImpl.backupPartitions                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.affinity.HistoryAffinityAssignmentImpl.partitionNodes                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.affinity.HistoryAffinityAssignmentImpl.primaryPartitionNodes                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.affinity.HistoryAffinityAssignmentImpl.primaryPartitions                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.affinity.IdealAffinityAssignment.calculatePrimaries                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.authentication.AuthenticationProcessorSelfTest.withSecurityContextOnAllNodes                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.authentication.IgniteAuthenticationProcessor$UserOperationFinishFuture.onNodeJoin                                                               | unbound-collection |
| org.apache.ignite.internal.processors.authentication.IgniteAuthenticationProcessor$UserOperationFinishFuture.onOperationFailOnNode                                                    | unbound-collection |
| org.apache.ignite.internal.processors.authentication.IgniteAuthenticationProcessor$UserOperationFinishFuture.onSuccessOnNode                                                          | unbound-collection |
| org.apache.ignite.internal.processors.bulkload.pipeline.CsvLineProcessorBlock.accept                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.bulkload.pipeline.CsvLineProcessorBlock.addField                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.bulkload.pipeline.LineSplitterBlock.accept                                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.bulkload.pipeline.StrListAppenderBlock.accept                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.AbstractDataTypesCoverageTest.parameters                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.BigEntryQueryTest.testBigEntriesSelect                                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.BinaryMetadataConcurrentUpdateWithIndexesTest.getConfiguration                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.BinarySerializationQuerySelfTest.beforeTest                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAbstractQueryDetailMetricsSelfTest.testQueryMetricsMultithreaded                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAbstractQueryMetricsSelfTest.testQueryMetricsMultithreaded                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAffinitySharedManager$WaitRebalanceInfo.add                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAffinitySharedManager.addToWaitGroup                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAffinitySharedManager.clientCachesToStart                                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAffinitySharedManager.groupNames                                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAffinitySharedManager.initAffinityOnNodeJoin                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAffinitySharedManager.initCoordinatorCaches                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAffinitySharedManager.latePrimaryAssignment                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAffinitySharedManager.processCacheStopRequests                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAffinitySharedManager.toIds0                                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheAffinitySharedManager.toNodes                                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheConcurrentReadThroughTest.testConcurrentReadThrough                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheConfigurationSerializationAbstractTest.parameters                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheConfigurationSerializationAbstractTest.restartNodesAndCheck                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheEntryInfoCollection.add                                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheEntryInfoCollection.toString                                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheEventWithTxLabelTest.checkResult                                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheExchangeMessageDuplicatedStateTest.getConfiguration                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGetEntryAbstractTest.checkBinaryData                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGetEntryAbstractTest.checkBinaryRemoved                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGetEntryAbstractTest.checkData                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGetEntryAbstractTest.checkRemoved                                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGetEntryAbstractTest.getKeys                                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGetEntryAbstractTest.test                                                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupContext.addCacheContext                                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupContext.addCacheWithContinuousQuery                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupContext.cacheIds                                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupContext.topologyValidators                                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupMetricsImpl.clusterPartitionsMapByState                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupMetricsImpl.getAffinityPartitionsAssignmentMap                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupMetricsImpl.getCaches                                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupMetricsImpl.getPartitionIds                                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupMetricsTest$RoundRobinVariableSizeAffinityFunction.assignPartitions                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupMetricsTest.arrayToAllocationMap                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupMetricsTest.arrayToAssignmentMap                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheGroupMetricsWithIndexTest.getConfiguration                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheInterceptorPartitionCounterRandomOperationsTest$TestInterceptor.onAfterPut                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheInterceptorPartitionCounterRandomOperationsTest$TestInterceptor.onAfterRemove                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheInterceptorPartitionCounterRandomOperationsTest.getInterceptorQueues                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheLockCandidatesList.add                                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsEntitiesCountTest.getConfiguration                                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addGetAllTimeNanos                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addGetTimeNanos                                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addIndexBuildPartitionsLeftCount                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addIndexRebuildKeyProcessed                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addInvokeTimeNanos                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addPutAllTimeNanos                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addPutAndGetTimeNanos                                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addPutTimeNanos                                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addRemoveAllTimeNanos                                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addRemoveAndGetTimeNanos                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.addRemoveTimeNanos                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.onRebalanceBatchReceived                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.onRebalanceKeyReceived                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.onRebalancingKeysCountEstimateReceived                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.onTxCommit                                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsImpl.onTxRollback                                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsManageTest.testKeyCollisionsMetricDifferentTimeout                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheMetricsManageTest.testTxContentionMetric                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheNearReaderUpdateTest.runTestGetUpdateMultithreaded                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheNearUpdateTopologyChangeAbstractTest.testNearUpdateTopologyChange                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheObjectUtils.unwrapBinariesIfNeeded                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheObjectUtils.unwrapKnownCollection                                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheObjectsReleaseFuture.toString                                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheOperationsWithExpirationTest.testValue                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheOptimisticTransactionsWithFilterTest.cacheConfigurations                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheOptimisticTransactionsWithFilterTest.testKeys                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.CachePartialUpdateCheckedException.add                                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.CachePutIfAbsentTest.cacheConfigurations                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheQueryBuildValueTest.getConfiguration                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheRandomOperationsMultithreadedTest.keys                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheRebalancingSelfTest.testDisableRebalancing                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.cacheConfigurations                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.clients                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.getRemoveTx                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.incrementTx                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.incrementTxMultiple                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.testKeys                                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.testNoOptimisticExceptionOnChangingTopology                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.testReadWriteAccountTx                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.testTxCommitReadOnlyGetAll                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheSerializableTransactionsTest.testTxConflictReadWrite3                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheStoreBalancingWrapper.loadAll                                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheStoreUsageMultinodeAbstractTest$TestStore.write                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheStoreUsageMultinodeAbstractTest.checkStoreUpdate                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheTxNotAllowReadFromBackupTest.createBatches                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheWithDifferentDataRegionConfigurationTest$ConfigurationBuilder.andCache                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheWithDifferentDataRegionConfigurationTest$ConfigurationBuilder.andExclusiveCache                                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.CacheWithDifferentDataRegionConfigurationTest$ConfigurationBuilder.withRegion                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.CheckIndexesInlineSizeOnNodeJoinMultiJvmTest.additionalRemoteJvmArgs                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.CheckIndexesInlineSizeOnNodeJoinMultiJvmTest.registerListeners                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClearCachesTask$ClearCacheJob.run                                                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClientCacheChangeDiscoveryMessage.merge                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClientReconnectAfterClusterRestartTest.getCacheConfiguration                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClientSlowDiscoveryTransactionRemapTest.parameters                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.cachesReceivedFromJoin                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.initStartCachesForLocalJoin                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.onCacheChangeRequested                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.onReconnected                                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.onStateChangeRequest                                                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.processCacheChangeRequest0                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.processStartNewCacheRequest                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.processStopCacheRequest                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.processTemplateAddRequest                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.registerReceivedCaches                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.validateJoiningNodeData                                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.validateNoNewCachesWithNewFormat                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterCachesInfo.validateStartNewCache                                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterStateNoRebalanceAbstractTest.testNoRebalancing                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.ClusterStateNoRebalanceAbstractTest.testNoRebalancingWithClient                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.CrossCacheTxRandomOperationsTest.txOperations                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.EntryVersionConsistencyReadThroughTest.check                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.EntryVersionConsistencyReadThroughTest.grids                                                                                              | unbound-collection |
| org.apache.ignite.internal.processors.cache.ExchangeActions.addCacheGroupToStart                                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.ExchangeActions.addCacheGroupToStop                                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.ExchangeActions.addCacheToResetLostPartitions                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.ExchangeActions.addCacheToStart                                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.ExchangeActions.addCacheToStop                                                                                                            | unbound-collection |
| org.apache.ignite.internal.processors.cache.ExchangeContext.addGroupAffinityRequestOnJoin                                                                                             | unbound-collection |
| org.apache.ignite.internal.processors.cache.ExchangeDiscoveryEvents.addEvent                                                                                                          | unbound-collection |
| org.apache.ignite.internal.processors.cache.ExchangeDiscoveryEvents.warnNoAffinityNodes                                                                                               | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest$CacheEventListener.apply                                                                                 | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest$CheckPrimaryKeysTask.call                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.addKeys                                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testContainsKeysTx                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testGetAllWithFirstNull                                                                                  | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testGetAllWithInTheMiddle                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testGetAllWithLastNull                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testLocalClearKeys                                                                                       | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testRemoveAfterClear                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testRemoveAllWithNulls                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testRemoveLoad                                                                                           | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testRemoveLoadAsync                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testTransformAllWithNulls                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testWithSkipStore                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractFullApiSelfTest.testWithSkipStoreTx                                                                                      | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testGetAllAsyncAvgTime                                                                                   | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testGetAllAvgTime                                                                                        | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testInvokeAllAsyncMultipleKeysAvgTime                                                                    | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testInvokeAllMultipleKeysAvgTime                                                                         | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testRemoveAllAsyncAvgTime                                                                                | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractMetricsSelfTest.testRemoveAllAvgTime                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractRemoveFailureTest.assertCacheContent                                                                                     | unbound-collection |
| org.apache.ignite.internal.processors.cache.GridCacheAbstractSelfTest$ResourceInfoSet.notInjected                                                                                     | unbound-collection |
