|                                                              dimensionalCodeFragment                                                              |    pattern    |
| org.apache.cassandra.db.filter.ColumnFilter$Serializer.deserializeRegularAndStaticColumns                                                         | compute-cross |
| org.apache.cassandra.db.filter.ColumnFilter$Serializer.deserializeSubSelection                                                                    | compute-cross |
| org.apache.cassandra.db.filter.ColumnFilter$Serializer.serialize                                                                                  | compute-cross |
| org.apache.cassandra.db.filter.ColumnFilter$Serializer.serializeRegularAndStaticColumns                                                           | compute-cross |
| org.apache.cassandra.db.filter.ColumnFilter$Serializer.serializeSubSelections                                                                     | compute-cross |
| org.apache.cassandra.db.filter.ColumnFilterTest.testRoundTrip                                                                                     | compute-cross |
| org.apache.cassandra.db.filter.ColumnSubselection$Serializer.deserialize                                                                          | compute-cross |
| org.apache.cassandra.db.filter.ColumnSubselection$Serializer.serialize                                                                            | compute-cross |
| org.apache.cassandra.db.filter.DataLimits$Serializer.deserialize                                                                                  | compute-cross |
| org.apache.cassandra.db.filter.DataLimits$Serializer.serialize                                                                                    | compute-cross |
| org.apache.cassandra.db.filter.RowFilter$Expression$Serializer.deserialize                                                                        | compute-cross |
| org.apache.cassandra.db.filter.RowFilter$Expression$Serializer.serialize                                                                          | compute-cross |
| org.apache.cassandra.db.filter.RowFilter$Serializer.deserialize                                                                                   | compute-cross |
| org.apache.cassandra.db.filter.RowFilter$Serializer.serialize                                                                                     | compute-cross |
| org.apache.cassandra.db.filter.RowFilter$UserExpression.deserialize                                                                               | compute-cross |
| org.apache.cassandra.db.filter.RowFilter$UserExpression.serialize                                                                                 | compute-cross |
| org.apache.cassandra.db.guardrails.GuardrailDiskUsageTest.testDiskUsageCalculationWithMaxDiskSize                                                 | compute-cross |
| org.apache.cassandra.db.guardrails.GuardrailDiskUsageTest.testDiskUsageCalculationWithMaxDiskSizeAndMultipleDirectories                           | compute-cross |
| org.apache.cassandra.db.guardrails.GuardrailDiskUsageTest.testDiskUsageCalculationWithMaxDiskSizeAndMultipleVolumes                               | compute-cross |
| org.apache.cassandra.db.guardrails.GuardrailDiskUsageTest.testDiskUsageCalculationWithMaxDiskSizeAndSmallUnits                                    | compute-cross |
| org.apache.cassandra.db.lifecycle.LogAwareFileLister.innerList                                                                                    | compute-cross |
| org.apache.cassandra.db.lifecycle.LogAwareFileLister.list                                                                                         | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransaction.delete                                                                                           | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest$TxnTest$Transaction.assertAborted                                                            | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest$TxnTest$Transaction.assertCommitted                                                          | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest$TxnTest$Transaction.assertInProgress                                                         | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.assertFiles                                                                                  | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.newTest                                                                                      | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.sstable                                                                                      | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testAbortMultipleFolders                                                                     | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testAbortOnlyNew                                                                             | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testAbortOnlyOld                                                                             | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testCommitMultipleFolders                                                                    | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testCommitOnlyNew                                                                            | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testCommitOnlyOld                                                                            | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testCommitSameDesc                                                                           | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testCorruptRecord                                                                            | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testGetTemporaryFiles                                                                        | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testGetTemporaryFilesMultipleFolders                                                         | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testGetTemporaryFilesSafeAfterObsoletion                                                     | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testGetTemporaryFilesThrowsIfCompletingAfterObsoletion                                       | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testMissingChecksumLastLine                                                                  | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testMissingChecksumSecondFromLastLine                                                        | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testObsoletedDataFileUpdateTimeChanged                                                       | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testObsoletedFilesChanged                                                                    | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testRemoveUnfinishedLeftovers_abort                                                          | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testRemoveUnfinishedLeftovers_abort_multipleFolders                                          | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testRemoveUnfinishedLeftovers_commit                                                         | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testRemoveUnfinishedLeftovers_commit_multipleFolders                                         | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testRemoveUnfinishedLeftovers_multipleFolders_errorConditions                                | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testTruncateFileUpdateTime                                                                   | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testTruncatedModificationTimesHelper                                                         | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testUnparsableFirstRecord                                                                    | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testUnparsableLastRecord                                                                     | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testUntrack                                                                                  | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testUntrackIdenticalLogFilesOnDisk                                                           | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testWrongChecksumLastLine                                                                    | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testWrongChecksumLastLineMissingFile                                                         | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testWrongChecksumLastLineWrongRecordFormat                                                   | compute-cross |
| org.apache.cassandra.db.lifecycle.LogTransactionTest.testWrongChecksumSecondFromLastLine                                                          | compute-cross |
| org.apache.cassandra.db.lifecycle.RealTransactionsTest.createSSTable                                                                              | compute-cross |
| org.apache.cassandra.db.lifecycle.RealTransactionsTest.getSSTable                                                                                 | compute-cross |
| org.apache.cassandra.db.lifecycle.RealTransactionsTest.testFlush                                                                                  | compute-cross |
| org.apache.cassandra.db.lifecycle.RealTransactionsTest.testRewriteAborted                                                                         | compute-cross |
| org.apache.cassandra.db.lifecycle.RealTransactionsTest.testRewriteFinished                                                                        | compute-cross |
| org.apache.cassandra.db.marshal.AbstractType.read                                                                                                 | compute-cross |
| org.apache.cassandra.db.marshal.AbstractType.readArray                                                                                            | compute-cross |
| org.apache.cassandra.db.marshal.AbstractType.readBuffer                                                                                           | compute-cross |
| org.apache.cassandra.db.marshal.AbstractType.skipValue                                                                                            | compute-cross |
| org.apache.cassandra.db.marshal.AbstractType.writeValue                                                                                           | compute-cross |
| org.apache.cassandra.db.marshal.ByteArrayAccessor.read                                                                                            | compute-cross |
| org.apache.cassandra.db.marshal.ByteArrayAccessor.write                                                                                           | compute-cross |
| org.apache.cassandra.db.marshal.ByteBufferAccessor.read                                                                                           | compute-cross |
| org.apache.cassandra.db.marshal.ByteBufferAccessor.write                                                                                          | compute-cross |
| org.apache.cassandra.db.marshal.CollectionType$CollectionPathSerializer.deserialize                                                               | compute-cross |
| org.apache.cassandra.db.marshal.CollectionType$CollectionPathSerializer.serialize                                                                 | compute-cross |
| org.apache.cassandra.db.marshal.CollectionType$CollectionPathSerializer.skip                                                                      | compute-cross |
| org.apache.cassandra.db.marshal.ValueAccessor.writeWithVIntLength                                                                                 | compute-cross |
| org.apache.cassandra.db.marshal.ValueAccessorTest.testReadWriteWithShortLength                                                                    | compute-cross |
| org.apache.cassandra.db.partitions.CachedBTreePartition$Serializer.deserialize                                                                    | compute-cross |
| org.apache.cassandra.db.partitions.CachedBTreePartition$Serializer.serialize                                                                      | compute-cross |
| org.apache.cassandra.db.partitions.PartitionUpdate$PartitionUpdateSerializer.deserialize                                                          | compute-cross |
| org.apache.cassandra.db.partitions.PartitionUpdate$PartitionUpdateSerializer.serialize                                                            | compute-cross |
| org.apache.cassandra.db.partitions.PartitionUpdate.fromBytes                                                                                      | compute-cross |
| org.apache.cassandra.db.partitions.PartitionUpdate.toBytes                                                                                        | compute-cross |
| org.apache.cassandra.db.partitions.UnfilteredPartitionIterators$Serializer.deserialize                                                            | compute-cross |
| org.apache.cassandra.db.partitions.UnfilteredPartitionIterators$Serializer.serialize                                                              | compute-cross |
| org.apache.cassandra.db.repair.CassandraTableRepairManager.getValidationIterator                                                                  | compute-cross |
| org.apache.cassandra.db.repair.CompactionManagerGetSSTablesForValidationTest.modifySSTables                                                       | compute-cross |
| org.apache.cassandra.db.repair.PendingAntiCompactionTest.cancelledAntiCompaction                                                                  | compute-cross |
| org.apache.cassandra.db.repair.PendingAntiCompactionTest.conflictingSessionAcquisitionFailure                                                     | compute-cross |
| org.apache.cassandra.db.repair.PendingAntiCompactionTest.finalizedPendingRepairSSTablesAreNotAcquired                                             | compute-cross |
| org.apache.cassandra.db.repair.PendingAntiCompactionTest.repairedSSTablesAreNotAcquired                                                           | compute-cross |
| org.apache.cassandra.db.repair.PendingAntiCompactionTest.singleAnticompaction                                                                     | compute-cross |
| org.apache.cassandra.db.rows.Cell$Serializer.deserialize                                                                                          | compute-cross |
| org.apache.cassandra.db.rows.Cell$Serializer.serialize                                                                                            | compute-cross |
| org.apache.cassandra.db.rows.Cell$Serializer.skip                                                                                                 | compute-cross |
| org.apache.cassandra.db.rows.EncodingStats$Serializer.deserialize                                                                                 | compute-cross |
| org.apache.cassandra.db.rows.EncodingStats$Serializer.serialize                                                                                   | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredRowIteratorSerializer.deserialize                                                                          | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredRowIteratorSerializer.deserializeHeader                                                                    | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredRowIteratorSerializer.serialize                                                                            | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredRowIteratorWithLowerBound.getPartitionIndexLowerBound                                                      | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.deserialize                                                                                     | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.deserializeMarkerBody                                                                           | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.deserializeOne                                                                                  | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.deserializeRowBody                                                                              | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.deserializeStaticRow                                                                            | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.deserializeTombstonesOnly                                                                       | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.readComplexColumn                                                                               | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.readExtendedFlags                                                                               | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.readSimpleColumn                                                                                | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.serialize                                                                                       | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.serializeRowBody                                                                                | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.serializeStaticRow                                                                              | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.skipComplexColumn                                                                               | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.skipMarkerBody                                                                                  | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.skipRowBody                                                                                     | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.skipStaticRow                                                                                   | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.writeComplexColumn                                                                              | compute-cross |
| org.apache.cassandra.db.rows.UnfilteredSerializer.writeEndOfPartition                                                                             | compute-cross |
| org.apache.cassandra.db.streaming.CassandraCompressedStreamReader.read                                                                            | compute-cross |
| org.apache.cassandra.db.streaming.CassandraCompressedStreamWriter.write                                                                           | compute-cross |
| org.apache.cassandra.db.streaming.CassandraEntireSSTableStreamReader.createWriter                                                                 | compute-cross |
| org.apache.cassandra.db.streaming.CassandraEntireSSTableStreamReader.read                                                                         | compute-cross |
| org.apache.cassandra.db.streaming.CassandraEntireSSTableStreamWriter.write                                                                        | compute-cross |
| org.apache.cassandra.db.streaming.CassandraEntireSSTableStreamWriterTest.testBlockReadingAndWritingOverWire                                       | compute-cross |
| org.apache.cassandra.db.streaming.CassandraEntireSSTableStreamWriterTest.testBlockWriterOverWire                                                  | compute-cross |
| org.apache.cassandra.db.streaming.CassandraIncomingFile.read                                                                                      | compute-cross |
| org.apache.cassandra.db.streaming.CassandraOutgoingFile.write                                                                                     | compute-cross |
| org.apache.cassandra.db.streaming.CassandraStreamHeader$CassandraStreamHeaderSerializer.deserialize                                               | compute-cross |
| org.apache.cassandra.db.streaming.CassandraStreamHeader$CassandraStreamHeaderSerializer.serialize                                                 | compute-cross |
| org.apache.cassandra.db.streaming.CassandraStreamHeaderTest$TestableCassandraStreamHeaderSerializer.deserialize                                   | compute-cross |
| org.apache.cassandra.db.streaming.CassandraStreamManagerTest.incrementalSSTableSelection                                                          | compute-cross |
| org.apache.cassandra.db.streaming.CassandraStreamManagerTest.mutateRepaired                                                                       | compute-cross |
| org.apache.cassandra.db.streaming.CassandraStreamReader$StreamDeserializer.newPartition                                                           | compute-cross |
| org.apache.cassandra.db.streaming.CassandraStreamReader.createWriter                                                                              | compute-cross |
| org.apache.cassandra.db.streaming.CassandraStreamReader.read                                                                                      | compute-cross |
| org.apache.cassandra.db.streaming.CassandraStreamReader.writePartition                                                                            | compute-cross |
| org.apache.cassandra.db.streaming.CassandraStreamWriter.write                                                                                     | compute-cross |
| org.apache.cassandra.db.streaming.ComponentContext.channel                                                                                        | compute-cross |
| org.apache.cassandra.db.streaming.ComponentManifestTest.testSerialization_FailsOnBadBytes                                                         | compute-cross |
| org.apache.cassandra.db.streaming.CompressedInputStream.loadNextChunk                                                                             | compute-cross |
| org.apache.cassandra.db.streaming.CompressedInputStream.position                                                                                  | compute-cross |
| org.apache.cassandra.db.streaming.CompressedInputStream.reBuffer                                                                                  | compute-cross |
| org.apache.cassandra.db.streaming.CompressedInputStream.readChunk                                                                                 | compute-cross |
| org.apache.cassandra.db.streaming.CompressedInputStream.readChunkSlow                                                                             | compute-cross |
| org.apache.cassandra.db.streaming.CompressionInfo$CompressionInfoSerializer.deserialize                                                           | compute-cross |
| org.apache.cassandra.db.streaming.CompressionInfo$CompressionInfoSerializer.serialize                                                             | compute-cross |
| org.apache.cassandra.db.streaming.EntireSSTableStreamConcurrentComponentMutationTest.indexSummaryRedistribution                                   | compute-cross |
| org.apache.cassandra.db.streaming.EntireSSTableStreamConcurrentComponentMutationTest.reset                                                        | compute-cross |
| org.apache.cassandra.db.streaming.EntireSSTableStreamConcurrentComponentMutationTest.testStreamWithConcurrentComponentMutation                    | compute-cross |
| org.apache.cassandra.db.streaming.StreamRequestTest.serializationRoundTrip                                                                        | compute-cross |
| org.apache.cassandra.db.view.ViewUtilsTest.setUp                                                                                                  | compute-cross |
| org.apache.cassandra.dht.AbstractBounds$AbstractBoundsSerializer.deserialize                                                                      | compute-cross |
| org.apache.cassandra.dht.AbstractBounds$AbstractBoundsSerializer.serialize                                                                        | compute-cross |
| org.apache.cassandra.dht.OrderPreservingPartitionerTest.cleanStatesFromPreviousTest                                                               | compute-cross |
| org.apache.cassandra.dht.Token$TokenFactory.serialize                                                                                             | compute-cross |
| org.apache.cassandra.dht.Token$TokenSerializer.deserialize                                                                                        | compute-cross |
| org.apache.cassandra.dht.Token$TokenSerializer.deserializeSize                                                                                    | compute-cross |
| org.apache.cassandra.dht.Token$TokenSerializer.serialize                                                                                          | compute-cross |
| org.apache.cassandra.distributed.Cluster.create                                                                                                   | compute-cross |
| org.apache.cassandra.distributed.UpgradeableCluster.create                                                                                        | compute-cross |
| org.apache.cassandra.distributed.action.GossipHelper.fromBytes                                                                                    | compute-cross |
| org.apache.cassandra.distributed.action.GossipHelper.toBytes                                                                                      | compute-cross |
| org.apache.cassandra.distributed.fuzz.FuzzTestBase.beforeClassOverride                                                                            | compute-cross |
| org.apache.cassandra.distributed.fuzz.InJvmSut$InJvmSutConfiguration.cluster                                                                      | compute-cross |
| org.apache.cassandra.distributed.impl.AbstractCluster$AbstractBuilder.createWithoutStarting                                                       | compute-cross |
| org.apache.cassandra.distributed.impl.AbstractClusterTest.cluster                                                                                 | compute-cross |
| org.apache.cassandra.distributed.impl.DirectStreamingConnectionFactory$DirectConnection$DirectStreamingChannel$Out.close                          | compute-cross |
| org.apache.cassandra.distributed.impl.DirectStreamingConnectionFactory$DirectConnection$DirectStreamingChannel$Out.writeFileToChannel             | compute-cross |
| org.apache.cassandra.distributed.impl.DirectStreamingConnectionFactory$DirectConnection$DirectStreamingChannel$Out.writeToChannel                 | compute-cross |
| org.apache.cassandra.distributed.impl.DirectStreamingConnectionFactory$DirectConnection$DirectStreamingChannel.send                               | compute-cross |
| org.apache.cassandra.distributed.impl.FileLogAction$FileLineIterator.close                                                                        | compute-cross |
| org.apache.cassandra.distributed.impl.FileLogAction$FileLineIterator.computeNext                                                                  | compute-cross |
| org.apache.cassandra.distributed.impl.Instance.deserializeMessage                                                                                 | compute-cross |
| org.apache.cassandra.distributed.impl.Instance.reserialize                                                                                        | compute-cross |
| org.apache.cassandra.distributed.impl.Instance.serializeMessage                                                                                   | compute-cross |
| org.apache.cassandra.distributed.impl.IsolatedExecutor.deserializeOneObject                                                                       | compute-cross |
| org.apache.cassandra.distributed.impl.IsolatedExecutor.serializeOneObject                                                                         | compute-cross |
| org.apache.cassandra.distributed.shared.Byteman.install                                                                                           | compute-cross |
| org.apache.cassandra.distributed.test.AbstractEncryptionOptionsImpl$TlsConnection.connect                                                         | compute-cross |
| org.apache.cassandra.distributed.test.AbstractNetstatsBootstrapStreaming.executeTest                                                              | compute-cross |
| org.apache.cassandra.distributed.test.AlterTest.alteringKeyspaceOnInsufficientNumberOfReplicasFiltersOutGossppingOnlyMembersTest                  | compute-cross |
| org.apache.cassandra.distributed.test.AlterTest.getAndSetCompressionParametersTest                                                                | compute-cross |
| org.apache.cassandra.distributed.test.AlterTest.unknownMemtableConfigurationTest                                                                  | compute-cross |
| org.apache.cassandra.distributed.test.AuthTest.authSetupIsCalledAfterStartup                                                                      | compute-cross |
| org.apache.cassandra.distributed.test.AutoSnapshotTtlTest.testAutoSnapshotTTlOnDrop                                                               | compute-cross |
| org.apache.cassandra.distributed.test.AutoSnapshotTtlTest.testAutoSnapshotTTlOnDropAfterRestart                                                   | compute-cross |
| org.apache.cassandra.distributed.test.AutoSnapshotTtlTest.testAutoSnapshotTTlOnTruncate                                                           | compute-cross |
| org.apache.cassandra.distributed.test.AutoSnapshotTtlTest.testAutoSnapshotTtlDisabled                                                             | compute-cross |
| org.apache.cassandra.distributed.test.BooleanTest.booleanTest                                                                                     | compute-cross |
| org.apache.cassandra.distributed.test.BootstrapBinaryDisabledTest.test                                                                            | compute-cross |
| org.apache.cassandra.distributed.test.ByteBuddyExamples.countTest                                                                                 | compute-cross |
| org.apache.cassandra.distributed.test.ByteBuddyExamples.writeFailureTest                                                                          | compute-cross |
| org.apache.cassandra.distributed.test.CASContentionTest.beforeClass                                                                               | compute-cross |
| org.apache.cassandra.distributed.test.CASMultiDCTest.beforeClass                                                                                  | compute-cross |
| org.apache.cassandra.distributed.test.CASTest.beforeClass                                                                                         | compute-cross |
| org.apache.cassandra.distributed.test.CasCriticalSectionTest.criticalSectionTest                                                                  | compute-cross |
| org.apache.cassandra.distributed.test.CasWriteTest.setupCluster                                                                                   | compute-cross |
| org.apache.cassandra.distributed.test.ClearSnapshotTest.clearSnapshotSlowTest                                                                     | compute-cross |
| org.apache.cassandra.distributed.test.ClearSnapshotTest.testSeqClearsSnapshot                                                                     | compute-cross |
| org.apache.cassandra.distributed.test.ClientNetworkStopStartTest.stopStartNative                                                                  | compute-cross |
| org.apache.cassandra.distributed.test.CountersTest.testUpdateCounter                                                                              | compute-cross |
| org.apache.cassandra.distributed.test.DataResurrectionCheckTest.checkHeartbeat                                                                    | compute-cross |
| org.apache.cassandra.distributed.test.DataResurrectionCheckTest.testDataResurrectionCheck                                                         | compute-cross |
| org.apache.cassandra.distributed.test.FailingRepairTest.setupCluster                                                                              | compute-cross |
| org.apache.cassandra.distributed.test.FailingResponseDoesNotLogTest.dispatcherErrorDoesNotLock                                                    | compute-cross |
| org.apache.cassandra.distributed.test.FailingTruncationTest.testFailingTruncation                                                                 | compute-cross |
| org.apache.cassandra.distributed.test.FailureLoggingTest.setUpCluster                                                                             | compute-cross |
| org.apache.cassandra.distributed.test.FqlReplayDDLExclusionTest.test                                                                              | compute-cross |
| org.apache.cassandra.distributed.test.FrozenUDTTest.testAddAndUDTField                                                                            | compute-cross |
| org.apache.cassandra.distributed.test.FrozenUDTTest.testEmptyValue                                                                                | compute-cross |
| org.apache.cassandra.distributed.test.FrozenUDTTest.testUpgradeSStables                                                                           | compute-cross |
| org.apache.cassandra.distributed.test.GossipSettlesTest.testGossipSettles                                                                         | compute-cross |
| org.apache.cassandra.distributed.test.GossipShutdownTest.shutdownStayDownTest                                                                     | compute-cross |
| org.apache.cassandra.distributed.test.GossipTest.gossipShutdownUpdatesTokenMetadata                                                               | compute-cross |
| org.apache.cassandra.distributed.test.GossipTest.nodeDownDuringMove                                                                               | compute-cross |
| org.apache.cassandra.distributed.test.GossipTest.restartGossipOnGossippingOnlyMember                                                              | compute-cross |
| org.apache.cassandra.distributed.test.GossipTest.testPreventEnablingGossipDuringMove                                                              | compute-cross |
| org.apache.cassandra.distributed.test.GossipTest.testPreventStoppingGossipDuringBootstrap                                                         | compute-cross |
| org.apache.cassandra.distributed.test.GroupByTest.groupByWithDeletesAndSrpOnPartitions                                                            | compute-cross |
| org.apache.cassandra.distributed.test.GroupByTest.groupByWithDeletesAndSrpOnRows                                                                  | compute-cross |
| org.apache.cassandra.distributed.test.GroupByTest.testGroupByTimeRangesWithDateType                                                               | compute-cross |
| org.apache.cassandra.distributed.test.GroupByTest.testGroupByTimeRangesWithTimeType                                                               | compute-cross |
| org.apache.cassandra.distributed.test.GroupByTest.testGroupByTimeRangesWithTimestampType                                                          | compute-cross |
| org.apache.cassandra.distributed.test.GroupByTest.testGroupByWithAggregatesAndPaging                                                              | compute-cross |
| org.apache.cassandra.distributed.test.GroupByTest.testGroupWithDeletesAndPaging                                                                   | compute-cross |
| org.apache.cassandra.distributed.test.HintedHandoffAddRemoveNodesTest.shouldBootstrapWithHintsOutstanding                                         | compute-cross |
| org.apache.cassandra.distributed.test.HintedHandoffAddRemoveNodesTest.shouldStreamHintsDuringDecommission                                         | compute-cross |
| org.apache.cassandra.distributed.test.HintedHandoffNodetoolTest.before                                                                            | compute-cross |
| org.apache.cassandra.distributed.test.IPMembershipTest.sameIPFailWithoutReplace                                                                   | compute-cross |
| org.apache.cassandra.distributed.test.IPMembershipTest.startupNewIP                                                                               | compute-cross |
| org.apache.cassandra.distributed.test.IncRepairAdminTest.repairAdminCancelHelper                                                                  | compute-cross |
| org.apache.cassandra.distributed.test.IncRepairAdminTest.testManualSessionCancelNonCoordinatorFailure                                             | compute-cross |
| org.apache.cassandra.distributed.test.IncRepairAdminTest.testManualSessionFail                                                                    | compute-cross |
| org.apache.cassandra.distributed.test.IncRepairAdminTest.testManualSessionForceCancel                                                             | compute-cross |
| org.apache.cassandra.distributed.test.IncRepairCoordinatorErrorTest.errorTest                                                                     | compute-cross |
| org.apache.cassandra.distributed.test.IncRepairTruncationTest.testTruncateDuringIncRepair                                                         | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionEnforcementTest.testConnectionsAreAcceptedWithValidConfig                                | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionEnforcementTest.testConnectionsAreRejectedWithInvalidConfig                              | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.allInternodeEncryptionEstablishedTest                                        | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.connectionCannotAgreeOnClientAndServer                                       | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.legacySslPortProvidedWithEncryptionNoneWillNotStartTest                      | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.legacySslStoragePortEnabledWithSameRegularAndSslPortTest                     | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.negotiatedProtocolMustBeAcceptedProtocolTest                                 | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.nodeMustNotStartWithNonExistantCipher                                        | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.nodeMustNotStartWithNonExistantProtocol                                      | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.nodeWillNotStartWithBadKeystoreTest                                          | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.optionalTlsConnectionAllowedToStoragePortTest                                | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.optionalTlsConnectionAllowedWithKeystoreTest                                 | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.optionalTlsConnectionDisabledWithoutKeystoreTest                             | compute-cross |
| org.apache.cassandra.distributed.test.InternodeEncryptionOptionsTest.tlsConnectionRejectedWhenUnencrypted                                         | compute-cross |
| org.apache.cassandra.distributed.test.InternodeErrorExclusionTest.ignoreExcludedInternodeErrors                                                   | compute-cross |
| org.apache.cassandra.distributed.test.JVMDTestTest.insertTimestampTest                                                                            | compute-cross |
| org.apache.cassandra.distributed.test.JVMDTestTest.instanceLogs                                                                                   | compute-cross |
| org.apache.cassandra.distributed.test.JVMDTestTest.modifySchemaWithStoppedNode                                                                    | compute-cross |
| org.apache.cassandra.distributed.test.JVMDTestTest.nonSharedConfigClassTest                                                                       | compute-cross |
| org.apache.cassandra.distributed.test.JVMStabilityInspectorCorruptSSTableExceptionTest.test                                                       | compute-cross |
| org.apache.cassandra.distributed.test.LargeColumnTest.testLargeColumns                                                                            | compute-cross |
| org.apache.cassandra.distributed.test.LargeMessageTest.testLargeMessage                                                                           | compute-cross |
| org.apache.cassandra.distributed.test.LegacyCASTest.beforeClass                                                                                   | compute-cross |
| org.apache.cassandra.distributed.test.LegacyCASTest.testAbortedRangeMovement                                                                      | compute-cross |
| org.apache.cassandra.distributed.test.MessageFiltersTest.hintSerializationTest                                                                    | compute-cross |
| org.apache.cassandra.distributed.test.MessageFiltersTest.testFilters                                                                              | compute-cross |
| org.apache.cassandra.distributed.test.MessageFiltersTest.testMessageMatching                                                                      | compute-cross |
| org.apache.cassandra.distributed.test.MessageForwardingTest.mutationsForwardedToAllReplicasTest                                                   | compute-cross |
| org.apache.cassandra.distributed.test.MetricsTest.testMetrics                                                                                     | compute-cross |
| org.apache.cassandra.distributed.test.MigrationCoordinatorTest.explicitEndpointIgnore                                                             | compute-cross |
| org.apache.cassandra.distributed.test.MigrationCoordinatorTest.explicitVersionIgnore                                                              | compute-cross |
| org.apache.cassandra.distributed.test.MigrationCoordinatorTest.replaceNode                                                                        | compute-cross |
