|                                                       dimensionalCodeFragment                                                        |   pattern    |
| org.apache.cassandra.db.DisallowedDirectories.getDirectoriesVersion                                                                  | compute-sync |
| org.apache.cassandra.db.DisallowedDirectories.isUnwritable                                                                           | compute-sync |
| org.apache.cassandra.db.DiskBoundaries.getBoundariesFromSSTableDirectory                                                             | compute-sync |
| org.apache.cassandra.db.DiskBoundaries.getDiskIndex                                                                                  | compute-sync |
| org.apache.cassandra.db.DiskBoundaries.isOutOfDate                                                                                   | compute-sync |
| org.apache.cassandra.db.DiskBoundaryManager.getLocalRanges                                                                           | compute-sync |
| org.apache.cassandra.db.DiskBoundaryManager.getVersionedLocalRanges                                                                  | compute-sync |
| org.apache.cassandra.db.ImportTest.testImportOutOfRange                                                                              | compute-sync |
| org.apache.cassandra.db.ImportTest.testImportOutOfRangeExtendedVerify                                                                | compute-sync |
| org.apache.cassandra.db.Keyspace.all                                                                                                 | compute-sync |
| org.apache.cassandra.db.Keyspace.getColumnFamilyStores                                                                               | compute-sync |
| org.apache.cassandra.db.Keyspace.getName                                                                                             | compute-sync |
| org.apache.cassandra.db.RecoveryManagerFlushedTest.defineSchema                                                                      | compute-sync |
| org.apache.cassandra.db.RowIndexEntry$Serializer.readPosition                                                                        | compute-sync |
| org.apache.cassandra.db.RowIndexEntry$Serializer.skip                                                                                | compute-sync |
| org.apache.cassandra.db.RowIndexEntry$Serializer.skipPromotedIndex                                                                   | compute-sync |
| org.apache.cassandra.db.SizeEstimatesRecorder.run                                                                                    | compute-sync |
| org.apache.cassandra.db.VerifyTest.testOutOfRangeTokens                                                                              | compute-sync |
| org.apache.cassandra.db.commitlog.CommitLogTest.beforeClass                                                                          | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.addSSTable                                                             | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.getCompactionTask                                                      | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.getEstimatedRemainingTasks                                             | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.getMaxSSTableBytes                                                     | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.getName                                                                | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.getSSTables                                                            | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.groupSSTablesForAntiCompaction                                         | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.metadataChanged                                                        | compute-sync |
| org.apache.cassandra.db.compaction.AbstractCompactionStrategy.removeSSTable                                                          | compute-sync |
